,y,x,osmid,highway,ref,geometry
5256544257,1.3955551,103.900046,5256544257,,,POINT (103.900046 1.3955551)
5917596507,1.3863714,103.8922402,5917596507,,,POINT (103.8922402 1.3863714)
5256544263,1.3957345,103.8997543,5256544263,,,POINT (103.8997543 1.3957345)
5256544264,1.3962976,103.8996671,5256544264,,,POINT (103.8996671 1.3962976)
5256544265,1.3957599,103.8996658,5256544265,,,POINT (103.8996658 1.3957599)
5256544266,1.3958334,103.8994014,5256544266,,,POINT (103.8994014 1.3958334)
5256544267,1.3971554,103.8983425,5256544267,,,POINT (103.8983425 1.3971554)
5256544268,1.396728,103.8981101,5256544268,,,POINT (103.8981101 1.396728)
6953295881,1.3943716,103.8967043,6953295881,,,POINT (103.8967043 1.3943716)
6953295882,1.3944324,103.8967465,6953295882,,,POINT (103.8967465 1.3944324)
5889966094,1.3871291,103.889354,5889966094,,,POINT (103.889354 1.3871291)
5889966096,1.3872107,103.8887977,5889966096,,,POINT (103.8887977 1.3872107)
5256544273,1.3966043,103.8966651,5256544273,,,POINT (103.8966651 1.3966043)
5556264977,1.4167984,103.9045144,5556264977,,,POINT (103.9045144 1.4167984)
5556264978,1.4162844,103.9048176,5556264978,,,POINT (103.9048176 1.4162844)
5256544274,1.39589,103.8970385,5256544274,,,POINT (103.8970385 1.39589)
5256544282,1.3972387,103.8976112,5256544282,,,POINT (103.8976112 1.3972387)
5928411168,1.3892548,103.8936,5928411168,,,POINT (103.8936 1.3892548)
5256544290,1.396797,103.8967415,5256544290,,,POINT (103.8967415 1.396797)
5256544291,1.3968623,103.8966029,5256544291,,,POINT (103.8966029 1.3968623)
4042301480,1.41612,103.9171803,4042301480,,,POINT (103.9171803 1.41612)
5217050665,1.3831516,103.9207826,5217050665,,,POINT (103.9207826 1.3831516)
4042301481,1.4161608,103.9162678,4042301481,,,POINT (103.9162678 1.4161608)
375767081,1.3908289,103.8941221,375767081,traffic_signals,,POINT (103.8941221 1.3908289)
4042301485,1.417005,103.9165279,4042301485,,,POINT (103.9165279 1.417005)
5256544301,1.3927458,103.8870558,5256544301,,,POINT (103.8870558 1.3927458)
242958383,1.3885107,103.9060275,242958383,traffic_signals,,POINT (103.9060275 1.3885107)
5256544303,1.3862913,103.8887414,5256544303,,,POINT (103.8887414 1.3862913)
5256544302,1.3864414,103.8888368,5256544302,,,POINT (103.8888368 1.3864414)
5217050674,1.3816366,103.9197662,5217050674,,,POINT (103.9197662 1.3816366)
242958389,1.3893131,103.906717,242958389,,,POINT (103.906717 1.3893131)
242966584,1.3969096,103.8909003,242966584,traffic_signals,,POINT (103.8909003 1.3969096)
5238915129,1.3933387,103.8874146,5238915129,,,POINT (103.8874146 1.3933387)
5917409344,1.3973521,103.8979082,5917409344,,,POINT (103.8979082 1.3973521)
5917409345,1.3972964,103.8978915,5917409345,,,POINT (103.8978915 1.3972964)
6585360450,1.3820737,103.9304475,6585360450,,,POINT (103.9304475 1.3820737)
4004978753,1.4010648,103.8994418,4004978753,,,POINT (103.8994418 1.4010648)
5917409346,1.3968483,103.8966389,5917409346,,,POINT (103.8966389 1.3968483)
6585360453,1.3821833,103.9304241,6585360453,,,POINT (103.9304241 1.3821833)
4004978752,1.4007331,103.8992839,4004978752,,,POINT (103.8992839 1.4007331)
4004978754,1.4012428,103.8995209,4004978754,,,POINT (103.8995209 1.4012428)
5917409351,1.3972589,103.8969545,5917409351,,,POINT (103.8969545 1.3972589)
4004978755,1.4012516,103.8994885,4004978755,,,POINT (103.8994885 1.4012516)
4004978756,1.4013117,103.8999318,4004978756,,,POINT (103.8999318 1.4013117)
373096523,1.3953907,103.9168727,373096523,traffic_signals,,POINT (103.9168727 1.3953907)
5917409350,1.3972377,103.8969228,5917409350,,,POINT (103.8969228 1.3972377)
3600777293,1.4009044,103.896421,3600777293,,,POINT (103.896421 1.4009044)
5917409357,1.3956916,103.8962839,5917409357,,,POINT (103.8962839 1.3956916)
373096527,1.3955063,103.9167131,373096527,traffic_signals,,POINT (103.9167131 1.3955063)
6372073551,1.4174011,103.8932907,6372073551,,,POINT (103.8932907 1.4174011)
373096533,1.3982171,103.9129423,373096533,traffic_signals,,POINT (103.9129423 1.3982171)
5917941846,1.3961927,103.8964016,5917941846,,,POINT (103.8964016 1.3961927)
5917941847,1.3962132,103.8963547,5917941847,,,POINT (103.8963547 1.3962132)
5917941848,1.3962609,103.8962549,5917941848,,,POINT (103.8962549 1.3962609)
3063324776,1.3947905,103.899409,3063324776,,,POINT (103.899409 1.3947905)
375767150,1.3909121,103.8941561,375767150,traffic_signals,,POINT (103.8941561 1.3909121)
5681062000,1.4038968,103.8924272,5681062000,,,POINT (103.8924272 1.4038968)
5681062005,1.395773,103.8809557,5681062005,,,POINT (103.8809557 1.395773)
5278670966,1.3955675,103.8907919,5278670966,,,POINT (103.8907919 1.3955675)
5681062006,1.3968771,103.8904087,5681062006,,,POINT (103.8904087 1.3968771)
5919694968,1.3966341,103.8960944,5919694968,,,POINT (103.8960944 1.3966341)
6791757944,1.3935089,103.9001327,6791757944,,,POINT (103.9001327 1.3935089)
5278670968,1.3954043,103.8907455,5278670968,crossing,,POINT (103.8907455 1.3954043)
5919694971,1.3965138,103.8963487,5919694971,,,POINT (103.8963487 1.3965138)
6791757945,1.3933322,103.9000407,6791757945,,,POINT (103.9000407 1.3933322)
5278670967,1.3954277,103.8906675,5278670967,crossing,,POINT (103.8906675 1.3954277)
5681062011,1.4017279,103.8923567,5681062011,,,POINT (103.8923567 1.4017279)
5681062015,1.3945552,103.8937563,5681062015,,,POINT (103.8937563 1.3945552)
5278670971,1.3914157,103.8929382,5278670971,crossing,,POINT (103.8929382 1.3914157)
5278670972,1.3913727,103.8930554,5278670972,crossing,,POINT (103.8930554 1.3913727)
5278670977,1.3914533,103.8928355,5278670977,,,POINT (103.8928355 1.3914533)
5919694979,1.3960702,103.8961825,5919694979,,,POINT (103.8961825 1.3960702)
5278670979,1.391371,103.8931959,5278670979,crossing,,POINT (103.8931959 1.391371)
5278670975,1.3912756,103.892781,5278670975,,,POINT (103.892781 1.3912756)
5278670978,1.3913538,103.8931071,5278670978,,,POINT (103.8931071 1.3913538)
5278670974,1.3911966,103.8930494,5278670974,crossing,,POINT (103.8930494 1.3911966)
5278670976,1.3911767,103.8930421,5278670976,,,POINT (103.8930421 1.3911767)
4322943113,1.3999102,103.9105697,4322943113,,,POINT (103.9105697 1.3999102)
5278670987,1.3933394,103.893505,5278670987,crossing,,POINT (103.893505 1.3933394)
5278670988,1.3934508,103.8935428,5278670988,crossing,,POINT (103.8935428 1.3934508)
5278670989,1.3934872,103.8936431,5278670989,crossing,,POINT (103.8936431 1.3934872)
5278670990,1.3934465,103.893763,5278670990,crossing,,POINT (103.893763 1.3934465)
5278670991,1.3933639,103.893803,5278670991,crossing,,POINT (103.893803 1.3933639)
5278670992,1.3932541,103.8937658,5278670992,crossing,,POINT (103.8937658 1.3932541)
5278670993,1.3931944,103.8936775,5278670993,crossing,,POINT (103.8936775 1.3931944)
5278670994,1.3932352,103.893557,5278670994,crossing,,POINT (103.893557 1.3932352)
2383954067,1.4162118,103.8939579,2383954067,traffic_signals,,POINT (103.8939579 1.4162118)
5278670995,1.3935842,103.8935242,5278670995,crossing,,POINT (103.8935242 1.3935842)
4702863509,1.4050911,103.9020745,4702863509,,,POINT (103.9020745 1.4050911)
4702863510,1.4056463,103.9028635,4702863510,,,POINT (103.9028635 1.4056463)
4702863508,1.4055681,103.9023321,4702863508,,,POINT (103.9023321 1.4055681)
5278670996,1.3930774,103.8937926,5278670996,crossing,,POINT (103.8937926 1.3930774)
5278671000,1.3945226,103.8890277,5278671000,,,POINT (103.8890277 1.3945226)
242966683,1.3973043,103.8877618,242966683,traffic_signals,,POINT (103.8877618 1.3973043)
5278671003,1.394191,103.8889789,5278671003,,,POINT (103.8889789 1.394191)
5278671005,1.3918203,103.8866905,5278671005,crossing,,POINT (103.8866905 1.3918203)
242958494,1.3920505,103.9053021,242958494,traffic_signals,,POINT (103.9053021 1.3920505)
242958495,1.3928265,103.9043072,242958495,traffic_signals,,POINT (103.9043072 1.3928265)
5278671004,1.391823,103.8868228,5278671004,crossing,,POINT (103.8868228 1.391823)
5278671006,1.3918571,103.8866248,5278671006,crossing,,POINT (103.8866248 1.3918571)
4702863522,1.4058548,103.9029779,4702863522,,,POINT (103.9029779 1.4058548)
1913644653,1.397913,103.8850743,1913644653,,,POINT (103.8850743 1.397913)
5278671007,1.3918577,103.8865184,5278671007,crossing,,POINT (103.8865184 1.3918577)
242958501,1.3959525,103.8946429,242958501,traffic_signals,,POINT (103.8946429 1.3959525)
2383954086,1.4163018,103.8940975,2383954086,traffic_signals,,POINT (103.8940975 1.4163018)
1760542886,1.39161,103.8819319,1760542886,,,POINT (103.8819319 1.39161)
2383954088,1.4163803,103.8939969,2383954088,traffic_signals,,POINT (103.8939969 1.4163803)
5278671013,1.3911427,103.8880599,5278671013,,,POINT (103.8880599 1.3911427)
2383954090,1.4162881,103.8938642,2383954090,traffic_signals,,POINT (103.8938642 1.4162881)
5278671012,1.3910964,103.8880403,5278671012,crossing,,POINT (103.8880403 1.3910964)
5278671018,1.3880785,103.8882436,5278671018,crossing,,POINT (103.8882436 1.3880785)
5278671019,1.3879844,103.8883395,5278671019,crossing,,POINT (103.8883395 1.3879844)
5278671021,1.387955,103.8884399,5278671021,crossing,,POINT (103.8884399 1.387955)
373096623,1.4009476,103.909135,373096623,traffic_signals,,POINT (103.909135 1.4009476)
4713513135,1.385765,103.9060121,4713513135,,,POINT (103.9060121 1.385765)
5278671025,1.3867456,103.8912205,5278671025,crossing,,POINT (103.8912205 1.3867456)
2383954098,1.4154592,103.8931251,2383954098,,,POINT (103.8931251 1.4154592)
373096628,1.4028932,103.9063671,373096628,traffic_signals,,POINT (103.9063671 1.4028932)
375775415,1.3868209,103.8998596,375775415,traffic_signals,,POINT (103.8998596 1.3868209)
373096632,1.4029677,103.9062514,373096632,traffic_signals,,POINT (103.9062514 1.4029677)
5278671033,1.3895093,103.8924717,5278671033,crossing,,POINT (103.8924717 1.3895093)
5278671034,1.3894227,103.8924424,5278671034,crossing,,POINT (103.8924424 1.3894227)
375767227,1.3923643,103.8945181,375767227,,,POINT (103.8945181 1.3923643)
5927936188,1.3943649,103.90012,5927936188,,,POINT (103.90012 1.3943649)
4003659964,1.4018947,103.8954631,4003659964,,,POINT (103.8954631 1.4018947)
6589382845,1.4057547,103.9045437,6589382845,,,POINT (103.9045437 1.4057547)
1913644654,1.3979466,103.885072,1913644654,,,POINT (103.885072 1.3979466)
5278671035,1.3896186,103.8922986,5278671035,crossing,,POINT (103.8922986 1.3896186)
5278671036,1.3895675,103.8924496,5278671036,crossing,,POINT (103.8924496 1.3895675)
5278671038,1.3895886,103.8922237,5278671038,crossing,,POINT (103.8922237 1.3895886)
373096643,1.4044437,103.9039067,373096643,traffic_signals,,POINT (103.9039067 1.4044437)
5278671037,1.3895002,103.8921883,5278671037,crossing,,POINT (103.8921883 1.3895002)
5278671039,1.3895551,103.8924872,5278671039,,,POINT (103.8924872 1.3895551)
5685100742,1.385641,103.906374,5685100742,,,POINT (103.906374 1.385641)
5685100743,1.3856051,103.9063922,5685100743,,,POINT (103.9063922 1.3856051)
5278671040,1.3893696,103.8924243,5278671040,,,POINT (103.8924243 1.3893696)
5278671049,1.3904356,103.8895378,5278671049,crossing,,POINT (103.8895378 1.3904356)
5278671050,1.3905206,103.8895672,5278671050,crossing,,POINT (103.8895672 1.3905206)
5278671051,1.3904774,103.8894003,5278671051,crossing,,POINT (103.8894003 1.3904774)
5278671052,1.3905684,103.8894292,5278671052,crossing,,POINT (103.8894292 1.3905684)
369148109,1.3917784,103.886666,369148109,traffic_signals,,POINT (103.886666 1.3917784)
5278671053,1.3906053,103.8895427,5278671053,crossing,,POINT (103.8895427 1.3906053)
5278671055,1.3906946,103.8894295,5278671055,crossing,,POINT (103.8894295 1.3906946)
5278671056,1.3906175,103.8896592,5278671056,crossing,,POINT (103.8896592 1.3906175)
373096660,1.4061432,103.900832,373096660,traffic_signals,,POINT (103.900832 1.4061432)
5284503766,1.4040091,103.9047004,5284503766,,,POINT (103.9047004 1.4040091)
5284503767,1.4032387,103.9056049,5284503767,,,POINT (103.9056049 1.4032387)
5278671062,1.3919864,103.8899576,5278671062,,,POINT (103.8899576 1.3919864)
5256683738,1.4005811,103.9173549,5256683738,,,POINT (103.9173549 1.4005811)
5278671066,1.3942852,103.8904841,5278671066,crossing,,POINT (103.8904841 1.3942852)
5278671067,1.3941629,103.8904711,5278671067,crossing,,POINT (103.8904711 1.3941629)
6531956957,1.4023898,103.9102659,6531956957,,,POINT (103.9102659 1.4023898)
5278671070,1.394149,103.8906043,5278671070,crossing,,POINT (103.8906043 1.394149)
3058319583,1.4086294,103.9077459,3058319583,,,POINT (103.9077459 1.4086294)
5278671071,1.3942734,103.8906174,5278671071,crossing,,POINT (103.8906174 1.3942734)
6651388129,1.3993624,103.9149342,6651388129,,,POINT (103.9149342 1.3993624)
6651388130,1.3992176,103.914827,6651388130,,,POINT (103.914827 1.3992176)
6531956961,1.4020132,103.9098908,6531956961,,,POINT (103.9098908 1.4020132)
5256683748,1.3889264,103.9087947,5256683748,,,POINT (103.9087947 1.3889264)
5278671075,1.3943875,103.8906834,5278671075,crossing,,POINT (103.8906834 1.3943875)
5278671076,1.397141,103.8879094,5278671076,crossing,,POINT (103.8879094 1.397141)
5278671079,1.3973146,103.8876835,5278671079,crossing,,POINT (103.8876835 1.3973146)
5278671080,1.39727,103.8879002,5278671080,crossing,,POINT (103.8879002 1.39727)
5278671081,1.3974254,103.8879209,5278671081,crossing,,POINT (103.8879209 1.3974254)
5278671082,1.3974507,103.8877031,5278671082,crossing,,POINT (103.8877031 1.3974507)
5278671083,1.3975012,103.8877976,5278671083,crossing,,POINT (103.8877976 1.3975012)
5278671084,1.3974972,103.8878803,5278671084,crossing,,POINT (103.8878803 1.3974972)
5278671077,1.3972429,103.8877501,5278671077,crossing,,POINT (103.8877501 1.3972429)
5278671086,1.3972529,103.8876753,5278671086,,,POINT (103.8876753 1.3972529)
3058319599,1.4094311,103.9075622,3058319599,,,POINT (103.9075622 1.4094311)
5278671088,1.3974986,103.8879231,5278671088,,,POINT (103.8879231 1.3974986)
5256683761,1.3907229,103.9080973,5256683761,,,POINT (103.9080973 1.3907229)
5256683762,1.3908237,103.9082143,5256683762,,,POINT (103.9082143 1.3908237)
5256683763,1.3916432,103.9123722,5256683763,,,POINT (103.9123722 1.3916432)
5278671091,1.3969001,103.8909636,5278671091,crossing,,POINT (103.8909636 1.3969001)
5278671093,1.397009,103.8909835,5278671093,crossing,,POINT (103.8909835 1.397009)
5278671092,1.3970324,103.8908314,5278671092,crossing,,POINT (103.8908314 1.3970324)
5256683767,1.3916654,103.9126848,5256683767,,,POINT (103.9126848 1.3916654)
5278671089,1.3975202,103.887711,5278671089,,,POINT (103.887711 1.3975202)
5278671090,1.3969195,103.8908168,5278671090,crossing,,POINT (103.8908168 1.3969195)
5278671096,1.394603,103.8873706,5278671096,crossing,,POINT (103.8873706 1.394603)
5278671095,1.3944745,103.887355,5278671095,crossing,,POINT (103.887355 1.3944745)
5278671097,1.3946604,103.8875075,5278671097,crossing,,POINT (103.8875075 1.3946604)
5278671101,1.3943861,103.8874044,5278671101,crossing,,POINT (103.8874044 1.3943861)
5278671100,1.3943781,103.8874798,5278671100,crossing,,POINT (103.8874798 1.3943781)
5278671094,1.3946944,103.8876393,5278671094,crossing,,POINT (103.8876393 1.3946944)
5278671098,1.3945804,103.8875663,5278671098,crossing,,POINT (103.8875663 1.3945804)
5270601985,1.3892623,103.9066912,5270601985,,,POINT (103.9066912 1.3892623)
5278671105,1.3943619,103.8872725,5278671105,crossing,,POINT (103.8872725 1.3943619)
5270601987,1.3885479,103.9077116,5270601987,,,POINT (103.9077116 1.3885479)
5278671106,1.3953953,103.8907756,5278671106,,,POINT (103.8907756 1.3953953)
5278671108,1.3968462,103.8908888,5278671108,crossing,,POINT (103.8908888 1.3968462)
5930508543,1.3935443,103.8910657,5930508543,,,POINT (103.8910657 1.3935443)
6774161671,1.3976721,103.8970969,6774161671,,,POINT (103.8970969 1.3976721)
5278671112,1.395778,103.8947009,5278671112,crossing,,POINT (103.8947009 1.395778)
5278671113,1.3961317,103.8947465,5278671113,,,POINT (103.8947465 1.3961317)
5218361610,1.3913258,103.9130947,5218361610,,,POINT (103.9130947 1.3913258)
5218361611,1.3913795,103.9130298,5218361611,,,POINT (103.9130298 1.3913795)
6347432204,1.3806775,103.9184994,6347432204,motorway_junction,,POINT (103.9184994 1.3806775)
5270601995,1.3891204,103.9092753,5270601995,,,POINT (103.9092753 1.3891204)
5278671116,1.3962204,103.8945104,5278671116,,,POINT (103.8945104 1.3962204)
5270601999,1.3903685,103.9086333,5270601999,,,POINT (103.9086333 1.3903685)
5278671114,1.395872,103.8946615,5278671114,,,POINT (103.8946615 1.395872)
6774161675,1.3981817,103.8982567,6774161675,,,POINT (103.8982567 1.3981817)
6774161676,1.3980077,103.8981679,6774161676,,,POINT (103.8981679 1.3980077)
5278671115,1.3959566,103.8944164,5278671115,,,POINT (103.8944164 1.3959566)
5270602004,1.3916982,103.9073467,5270602004,,,POINT (103.9073467 1.3916982)
6774161678,1.3985472,103.8966485,6774161678,,,POINT (103.8966485 1.3985472)
6774161677,1.3985039,103.8966411,6774161677,,,POINT (103.8966411 1.3985039)
6774161679,1.3985142,103.8967908,6774161679,,,POINT (103.8967908 1.3985142)
5278671127,1.3968365,103.8909519,5278671127,,,POINT (103.8909519 1.3968365)
5278671120,1.3935139,103.8935642,5278671120,,,POINT (103.8935642 1.3935139)
6774161681,1.3986298,103.8967803,6774161681,,,POINT (103.8967803 1.3986298)
6774161682,1.3986112,103.8968541,6774161682,,,POINT (103.8968541 1.3986112)
5278671128,1.3968603,103.8908091,5278671128,,,POINT (103.8908091 1.3968603)
5278671125,1.3940762,103.8905966,5278671125,,,POINT (103.8905966 1.3940762)
5930508574,1.3932776,103.8919157,5930508574,,,POINT (103.8919157 1.3932776)
5278671133,1.3896374,103.8922432,5278671133,,,POINT (103.8922432 1.3896374)
5278671132,1.3894553,103.8921704,5278671132,,,POINT (103.8921704 1.3894553)
5278671139,1.3898419,103.8853995,5278671139,crossing,,POINT (103.8853995 1.3898419)
5278671140,1.3897954,103.885473,5278671140,crossing,,POINT (103.885473 1.3897954)
5278671141,1.3897804,103.8855648,5278671141,crossing,,POINT (103.8855648 1.3897804)
5278671142,1.3897945,103.8856318,5278671142,,,POINT (103.8856318 1.3897945)
5278671146,1.3916413,103.8866416,5278671146,,,POINT (103.8866416 1.3916413)
5278671147,1.3917556,103.8864639,5278671147,,,POINT (103.8864639 1.3917556)
5278671148,1.3919,103.8865411,5278671148,,,POINT (103.8865411 1.3919)
6056460588,1.3852752,103.8947834,6056460588,,,POINT (103.8947834 1.3852752)
5278671150,1.3943924,103.887345,5278671150,,,POINT (103.887345 1.3943924)
5278671151,1.3943716,103.8875402,5278671151,,,POINT (103.8875402 1.3943716)
5278671152,1.394674,103.8873792,5278671152,,,POINT (103.8873792 1.394674)
6056460593,1.3844725,103.8939379,6056460593,,,POINT (103.8939379 1.3844725)
6056460594,1.3921199,103.8824956,6056460594,,,POINT (103.8824956 1.3921199)
3063308595,1.3908254,103.894409,3063308595,,,POINT (103.894409 1.3908254)
5278671154,1.3906254,103.8896787,5278671154,,,POINT (103.8896787 1.3906254)
5278671155,1.3906334,103.8894499,5278671155,,,POINT (103.8894499 1.3906334)
3063316790,1.3925139,103.9007976,3063316790,,,POINT (103.9007976 1.3925139)
5278671156,1.3905905,103.8895914,5278671156,,,POINT (103.8895914 1.3905905)
6705275186,1.3887093,103.8873983,6705275186,,,POINT (103.8873983 1.3887093)
5278671157,1.3904266,103.8893842,5278671157,,,POINT (103.8893842 1.3904266)
6705275193,1.3888141,103.8880382,6705275193,,,POINT (103.8880382 1.3888141)
242966843,1.3927425,103.8903085,242966843,,,POINT (103.8903085 1.3927425)
5278671158,1.390381,103.889519,5278671158,,,POINT (103.889519 1.390381)
5256347969,1.3953899,103.9036703,5256347969,,,POINT (103.9036703 1.3953899)
3063316802,1.3925199,103.9003074,3063316802,,,POINT (103.9003074 1.3925199)
5256347971,1.3954891,103.9043945,5256347971,,,POINT (103.9043945 1.3954891)
3063316803,1.3925529,103.8875556,3063316803,,,POINT (103.8875556 1.3925529)
5936095561,1.4101816,103.8972274,5936095561,,,POINT (103.8972274 1.4101816)
3063325002,1.3951133,103.8987004,3063325002,,,POINT (103.8987004 1.3951133)
4491739467,1.3831199,103.9232629,4491739467,,,POINT (103.9232629 1.3831199)
5218885966,1.4148383,103.896209,5218885966,,,POINT (103.896209 1.4148383)
5218885967,1.4150203,103.8963067,5218885967,,,POINT (103.8963067 1.4150203)
5218885968,1.4151265,103.896322,5218885968,,,POINT (103.896322 1.4151265)
5256347983,1.3940491,103.9051934,5256347983,,,POINT (103.9051934 1.3940491)
1841111378,1.3954744,103.9222527,1841111378,,,POINT (103.9222527 1.3954744)
5218885969,1.4201741,103.9078647,5218885969,,,POINT (103.9078647 1.4201741)
5898125651,1.3873355,103.8903642,5898125651,,,POINT (103.8903642 1.3873355)
4491739477,1.3840416,103.9231763,4491739477,,,POINT (103.9231763 1.3840416)
4491739478,1.3828264,103.9229746,4491739478,,,POINT (103.9229746 1.3828264)
5898125655,1.3873467,103.8903316,5898125655,,,POINT (103.8903316 1.3873467)
4491739485,1.3812027,103.9242044,4491739485,,,POINT (103.9242044 1.3812027)
369164641,1.391069,103.9014304,369164641,traffic_signals,,POINT (103.9014304 1.391069)
5684037486,1.393655,103.8943443,5684037486,,,POINT (103.8943443 1.393655)
369164647,1.391069,103.9015477,369164647,traffic_signals,,POINT (103.9015477 1.391069)
3781984619,1.4017234,103.9296759,3781984619,,,POINT (103.9296759 1.4017234)
369172848,1.3964795,103.903436,369172848,traffic_signals,,POINT (103.903436 1.3964795)
4598415731,1.3826354,103.9020856,4598415731,,,POINT (103.9020856 1.3826354)
242966902,1.3934916,103.890469,242966902,,,POINT (103.890469 1.3934916)
242999681,1.3912536,103.8928828,242999681,traffic_signals,,POINT (103.8928828 1.3912536)
4604821890,1.4110639,103.9000583,4604821890,,,POINT (103.9000583 1.4110639)
4604821891,1.4103577,103.8996931,4604821891,,,POINT (103.8996931 1.4103577)
4491747715,1.4188368,103.8929472,4491747715,,,POINT (103.8929472 1.4188368)
4491747717,1.419397,103.893888,4491747717,,,POINT (103.893888 1.419397)
4491747716,1.4187161,103.893988,4491747716,,,POINT (103.893988 1.4187161)
4604821896,1.4111178,103.8998682,4604821896,,,POINT (103.8998682 1.4111178)
4604821900,1.4109642,103.8993976,4604821900,,,POINT (103.8993976 1.4109642)
4604821901,1.4108386,103.8993986,4604821901,,,POINT (103.8993986 1.4108386)
5683978637,1.4111697,103.8993747,5683978637,,,POINT (103.8993747 1.4111697)
5683978638,1.4118229,103.8996926,5683978638,,,POINT (103.8996926 1.4118229)
5683978639,1.4126166,103.899411,5683978639,,,POINT (103.899411 1.4126166)
369140109,1.3895217,103.892433,369140109,traffic_signals,,POINT (103.892433 1.3895217)
4604821907,1.4104325,103.8994801,4604821907,,,POINT (103.8994801 1.4104325)
5184594329,1.4067981,103.9100282,5184594329,,,POINT (103.9100282 1.4067981)
242958751,1.3905426,103.9084823,242958751,,,POINT (103.9084823 1.3905426)
2274877857,1.3990547,103.9025635,2274877857,,,POINT (103.9025635 1.3990547)
5917565366,1.3971888,103.8982503,5917565366,,,POINT (103.8982503 1.3971888)
242966967,1.3955739,103.8907296,242966967,,,POINT (103.8907296 1.3955739)
1167581624,1.407882,103.9087608,1167581624,,,POINT (103.9087608 1.407882)
5867651515,1.3947022,103.8958879,5867651515,,,POINT (103.8958879 1.3947022)
4005069245,1.4063637,103.9002382,4005069245,,,POINT (103.9002382 1.4063637)
369172927,1.3959894,103.9031597,369172927,,,POINT (103.9031597 1.3959894)
5681488321,1.3939117,103.8935238,5681488321,,,POINT (103.8935238 1.3939117)
5681488322,1.3934657,103.9240939,5681488322,,,POINT (103.9240939 1.3934657)
5184594373,1.4115451,103.9034857,5184594373,,,POINT (103.9034857 1.4115451)
5421605322,1.3993904,103.8901518,5421605322,,,POINT (103.8901518 1.3993904)
5421605324,1.3993705,103.8897682,5421605324,,,POINT (103.8897682 1.3993705)
5421605328,1.3926632,103.8960226,5421605328,,,POINT (103.8960226 1.3926632)
5282955728,1.3857865,103.8911494,5282955728,,,POINT (103.8911494 1.3857865)
5184594389,1.4118933,103.9020659,5184594389,,,POINT (103.9020659 1.4118933)
5184594390,1.4111429,103.9026965,5184594390,,,POINT (103.9026965 1.4111429)
369164759,1.3909628,103.9019322,369164759,,,POINT (103.9019322 1.3909628)
3168625114,1.3849525,103.9152668,3168625114,motorway_junction,7A,POINT (103.9152668 1.3849525)
5184479707,1.4209955,103.9110059,5184479707,,,POINT (103.9110059 1.4209955)
5184479709,1.4212152,103.9108477,5184479709,,,POINT (103.9108477 1.4212152)
5184479712,1.4211514,103.9113897,5184479712,,,POINT (103.9113897 1.4211514)
5184594401,1.4112269,103.9027542,5184594401,,,POINT (103.9027542 1.4112269)
5184594402,1.4109762,103.9026075,5184594402,,,POINT (103.9026075 1.4109762)
5184594406,1.411129,103.9021797,5184594406,,,POINT (103.9021797 1.411129)
368206315,1.3916282,103.8824002,368206315,,,POINT (103.8824002 1.3916282)
368902639,1.4028509,103.9062096,368902639,traffic_signals,,POINT (103.9062096 1.4028509)
6498066930,1.397005,103.9122249,6498066930,,,POINT (103.9122249 1.397005)
3063316980,1.3924387,103.8862946,3063316980,,,POINT (103.8862946 1.3924387)
6498066940,1.3966921,103.9120076,6498066940,,,POINT (103.9120076 1.3966921)
242967037,1.3970116,103.8987087,242967037,,,POINT (103.8987087 1.3970116)
5992186379,1.3876257,103.9129309,5992186379,motorway_junction,7,POINT (103.9129309 1.3876257)
6498050575,1.3970399,103.9107851,6498050575,,,POINT (103.9107851 1.3970399)
6498050576,1.3969076,103.9106883,6498050576,,,POINT (103.9106883 1.3969076)
2398078763,1.4208162,103.9084366,2398078763,,,POINT (103.9084366 1.4208162)
373096980,1.4035157,103.9108485,373096980,traffic_signals,,POINT (103.9108485 1.4035157)
5256421912,1.4009217,103.9004906,5256421912,,,POINT (103.9004906 1.4009217)
4713513499,1.3856514,103.906061,4713513499,,,POINT (103.906061 1.3856514)
373096988,1.4010187,103.9090336,373096988,traffic_signals,,POINT (103.9090336 1.4010187)
391193116,1.3854783,103.8956167,391193116,,,POINT (103.8956167 1.3854783)
373096990,1.4009033,103.908953,373096990,traffic_signals,,POINT (103.908953 1.4009033)
5256421920,1.399711,103.9018115,5256421920,,,POINT (103.9018115 1.399711)
5925798433,1.3925288,103.9033324,5925798433,,,POINT (103.9033324 1.3925288)
6163500530,1.3975661,103.8961767,6163500530,,,POINT (103.8961767 1.3975661)
5926068784,1.3929163,103.8863265,5926068784,,,POINT (103.8863265 1.3929163)
5015085618,1.3808968,103.8815705,5015085618,traffic_signals,,POINT (103.8815705 1.3808968)
5015085619,1.3841103,103.8832573,5015085619,traffic_signals,,POINT (103.8832573 1.3841103)
4817863223,1.4125069,103.9088554,4817863223,,,POINT (103.9088554 1.4125069)
368902719,1.39991,103.9049553,368902719,traffic_signals,,POINT (103.9049553 1.39991)
4817863231,1.4116578,103.9086241,4817863231,,,POINT (103.9086241 1.4116578)
5433803330,1.4011389,103.9192915,5433803330,,,POINT (103.9192915 1.4011389)
5433803332,1.400742,103.9190085,5433803332,,,POINT (103.9190085 1.400742)
5433803334,1.4010021,103.9192633,5433803334,,,POINT (103.9192633 1.4010021)
